test_id,number,title,group,oracle,candidate,primary_classification,reason_code
1153,1153,run_extensions.at:2712: 1153. SORT ASSIGN KEYBOARD to ASSIGN DISPLAY,run_extensions.at:2712,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
1154,1154,run_extensions.at:2774: 1154. Environment/Argument variable,run_extensions.at:2774,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: invalid hex digit in X literal (TEST_ENV=OK $COBCRUN_DIRECT ./prog CHECKPAR)
1155,1155,run_extensions.at:2820: 1155. 78 Level (1),run_extensions.at:2820,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog)
1156,1156,run_extensions.at:2843: 1156. 78 Level (2),run_extensions.at:2843,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog)
1157,1157,run_extensions.at:2869: 1157. 78 Level (3),run_extensions.at:2869,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog)
1158,1158,run_extensions.at:2893: 1158. SWITCHES with non-standard names,run_extensions.at:2893,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,"cobc-rs rejected an option in: $COMPILE -fsystem-name=""sw1, SwItCh\ b, SWITCH\ 25"" \"
1159,1159,run_extensions.at:3006: 1159. Larger REDEFINES lengths,run_extensions.at:3006,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -flarger-redefines=ok -w prog.cob
1160,1160,REDEFINES: non-referenced ambiguous item,run_extensions.at:3071,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1161,1161,run_extensions.at:3097: 1161. Obsolete 2002 keywords with COBOL2014,run_extensions.at:3097,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE -std=cobol2002 prog.cob
1162,1162,run_extensions.at:3127: 1162. System routine with wrong number of parameters,run_extensions.at:3127,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE wrong.cob
1163,1163,run_extensions.at:3170: 1163. System routine C$NARG,run_extensions.at:3170,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""C$NARG"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./caller 1 2)"
1164,1164,run_extensions.at:3247: 1164. System routine C$PARAMSIZE,run_extensions.at:3247,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""C$PARAMSIZE"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./caller)"
1165,1165,run_extensions.at:3289: 1165. System routine C$CALLEDBY,run_extensions.at:3289,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""C$CALLEDBY"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./caller)"
1166,1166,run_extensions.at:3335: 1166. System routine C$JUSTIFY,run_extensions.at:3335,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""C$JUSTIFY"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1167,1167,run_extensions.at:3360: 1167. System routine C$PRINTABLE,run_extensions.at:3360,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""C$PRINTABLE"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1168,1168,run_extensions.at:3389: 1168. System routine C$MAKEDIR,run_extensions.at:3389,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""C$MAKEDIR"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1169,1169,run_extensions.at:3410: 1169. System routine C$GETPID,run_extensions.at:3410,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""C$GETPID"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1170,1170,run_extensions.at:3435: 1170. System routine C$TOUPPER,run_extensions.at:3435,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""C$TOUPPER"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1171,1171,run_extensions.at:3460: 1171. System routine C$TOLOWER,run_extensions.at:3460,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""C$TOLOWER"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1172,1172,run_extensions.at:3485: 1172. System routine CBL_OR,run_extensions.at:3485,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: X ($COBCRUN_DIRECT ./prog)
1173,1173,run_extensions.at:3512: 1173. System routine CBL_NOR,run_extensions.at:3512,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: X ($COBCRUN_DIRECT ./prog)
1174,1174,run_extensions.at:3539: 1174. System routine CBL_AND,run_extensions.at:3539,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""CBL_AND"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1175,1175,run_extensions.at:3566: 1175. System routine CBL_XOR,run_extensions.at:3566,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: X ($COBCRUN_DIRECT ./prog)
1176,1176,run_extensions.at:3593: 1176. System routine CBL_IMP,run_extensions.at:3593,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""CBL_IMP"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1177,1177,run_extensions.at:3620: 1177. System routine CBL_NIMP,run_extensions.at:3620,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""CBL_NIMP"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1178,1178,run_extensions.at:3647: 1178. System routine CBL_NOT,run_extensions.at:3647,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""CBL_NOT"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1179,1179,run_extensions.at:3673: 1179. System routine CBL_EQ,run_extensions.at:3673,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""CBL_EQ"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1180,1180,run_extensions.at:3700: 1180. System routine CBL_GC_GETOPT,run_extensions.at:3700,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: NULL ($COBCRUN_DIRECT ./prog --version --verbose -jkl)
1181,1181,run_extensions.at:4137: 1181. System routine CBL_GC_FORK,run_extensions.at:4137,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""C$GETPID"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1182,1182,run_extensions.at:4205: 1182. System routine CBL_GC_WAITPID,run_extensions.at:4205,ORACLE_SKIP,-,ORACLE_SKIP,oracle skipped this test (skipped (run_extensions.at:4249))
1183,1183,run_extensions.at:4257: 1183. System routine CBL_GC_HOSTED,run_extensions.at:4257,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE BINARY-C-LONG ($COBCRUN_DIRECT ./prog 1ARG)
1184,1184,"run_extensions.at:4387: 1184. System routine SYSTEM, parameter handling",run_extensions.at:4387,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: verb CHAINING (PATH=.:$PATH $COBCRUN_DIRECT prog ""start"")"
1185,1185,run_extensions.at:4498: 1185. System routine CBL_EXIT_PROC,run_extensions.at:4498,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE PROCEDURE-POINTER ($COBCRUN_DIRECT ./prog)
1186,1186,run_extensions.at:4608: 1186. System routine CBL_ERROR_PROC (1),run_extensions.at:4608,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: SET ERR-PROC-ADDRESS TO <value>: target is not a numeric/index item ($COBCRUN_DIRECT ./prog)
1187,1187,run_extensions.at:4707: 1187. System routine CBL_ERROR_PROC (2),run_extensions.at:4707,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number LOCAL-STORAGE ($COBCRUN_DIRECT ./prog)
1188,1188,System routine x'91' function NN,run_extensions.at:4788,ORACLE_SKIP,-,ORACLE_SKIP,oracle skipped this test (skipped (run_extensions.at:4792))
1189,1189,run_extensions.at:4804: 1189. CALL own PROGRAM-ID and RECURSIVE attribute,run_extensions.at:4804,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE prog.cob
1190,1190,run_extensions.at:4869: 1190. DISPLAY DIRECTIVE and $DISPLAY,run_extensions.at:4869,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE prog.cob
1191,1191,Conditional / define directives (1),run_extensions.at:4902,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1192,1192,Conditional / define directives (2),run_extensions.at:4927,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1193,1193,run_extensions.at:4952: 1193. Conditional / define directives (3),run_extensions.at:4952,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1194,1194,run_extensions.at:4980: 1194. Conditional / define directives (4),run_extensions.at:4980,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1195,1195,run_extensions.at:5006: 1195. Invalid source format,run_extensions.at:5006,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE unknown.cob
1196,1196,run_extensions.at:5035: 1196. Variable format,run_extensions.at:5035,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1197,1197,run_extensions.at:5074: 1197. COBOLX format,run_extensions.at:5074,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: no PROCEDURE DIVISION ($COBCRUN_DIRECT ./prog)
1198,1198,run_extensions.at:5113: 1198. X/Open free-form format,run_extensions.at:5113,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fformat=xopen -fno-areacheck prog.cob
1199,1199,run_extensions.at:5162: 1199. TERMINAL format,run_extensions.at:5162,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fformat=terminal -fcomment-paragraphs=ok prog.cob
1200,1200,run_extensions.at:5246: 1200. MF FREE format (X/Open),run_extensions.at:5246,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog-free)
1201,1201,run_extensions.at:5296: 1201. Binary COMP-1 (1),run_extensions.at:5296,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fbinary-comp-1 prog.cob
1202,1202,run_extensions.at:5327: 1202. Binary COMP-1 (2),run_extensions.at:5327,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1203,1203,run_extensions.at:5363: 1203. EXHIBIT statement,run_extensions.at:5363,ORACLE_PASS,-,CANDIDATE_PARSE_REJECT,undefined data name at run ($COBCRUN_DIRECT ./prog)
1204,1204,run_extensions.at:5393: 1204. Bit Operations,run_extensions.at:5393,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -facu-literal=ok -fno-trunc prog.cob
1205,1205,run_extensions.at:5496: 1205. Bit Shift Operations,run_extensions.at:5496,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -std=mf -fno-trunc prog.cob
1206,1206,run_extensions.at:5571: 1206. GCOS floating-point usages,run_extensions.at:5571,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE COMPUTATIONAL-9 ($COBCRUN_DIRECT ./prog)
1207,1207,run_extensions.at:5610: 1207. PICTURE L (basic),run_extensions.at:5610,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC LX(10): UnsupportedSymbol('L') ($COBCRUN_DIRECT ./prog)
1208,1208,run_extensions.at:5740: 1208. PICTURE L (under/over shoot),run_extensions.at:5740,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC LX(9): UnsupportedSymbol('L') ($COBCRUN_DIRECT ./under)
1209,1209,run_extensions.at:5795: 1209. PICTURE L (MOVE CORRESPONDING),run_extensions.at:5795,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC LX(5): UnsupportedSymbol('L') ($COBCRUN_DIRECT ./corr)
1210,1210,run_extensions.at:5873: 1210. PICTURE L (OCCURS ... PIC L),run_extensions.at:5873,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC LX(3): UnsupportedSymbol('L') ($COBCRUN_DIRECT ./nested)
1211,1211,run_extensions.at:5942: 1211. PICTURE L (REDEFINES),run_extensions.at:5942,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC LX(5): UnsupportedSymbol('L') ($COBCRUN_DIRECT ./redefines)
1212,1212,run_extensions.at:6030: 1212. INSPECT TRAILING,run_extensions.at:6030,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: INSPECT TALLYING FOR: unrecognized mode `TRAILING` (expected ALL/LEADING/CHARACTERS) ($COBCRUN_DIRECT ./prog)
1213,1213,run_extensions.at:6100: 1213. INSPECT REPLACING TRAILING ZEROS BY SPACES,run_extensions.at:6100,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: INSPECT REPLACING: unrecognized mode `TRAILING` (expected CHARACTERS/ALL/LEADING/FIRST) ($COBCRUN_DIRECT ./prog)
1214,1214,run_extensions.at:6122: 1214. INSPECT REPLACING complex,run_extensions.at:6122,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: INSPECT region clause near Str([66]) ($COBCRUN_DIRECT ./prog)
1215,1215,run_extensions.at:6159: 1215. EXAMINE TALLYING,run_extensions.at:6159,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -freserved=EXAMINE prog.cob
1216,1216,run_extensions.at:6216: 1216. EXAMINE REPLACING,run_extensions.at:6216,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -freserved=EXAMINE prog.cob
1217,1217,run_extensions.at:6252: 1217. GCOS literals with EBCDIC symbols (run),run_extensions.at:6252,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -febcdic-symbolic-characters -febcdic-table=ebcdic500_latin1 prog.cob
1218,1218,run_ml.at:19: 1218. XML GENERATE general,run_ml.at:19,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fnot-reserved=ID prog.cob
1219,1219,run_ml.at:127: 1219. XML GENERATE SUPPRESS,run_ml.at:127,ORACLE_PASS,-,CANDIDATE_UNSUPPORTED,candidate failed at an unclassified boundary: 
1220,1220,run_ml.at:204: 1220. XML GENERATE exceptions,run_ml.at:204,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: X ($COBCRUN_DIRECT ./prog)
1221,1221,run_ml.at:316: 1221. XML GENERATE record selection,run_ml.at:316,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1222,1222,run_ml.at:360: 1222. XML GENERATE trimming,run_ml.at:360,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC VPP99: ScalingPDeferred ($COBCRUN_DIRECT ./prog)
1223,1223,run_ml.at:457: 1223. XML DPC-IN-DATA directive,run_ml.at:457,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1224,1224,run_ml.at:488: 1224. XML dpc-in-data config option,run_ml.at:488,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fdpc-in-data=none prog.cob
1225,1225,run_ml.at:532: 1225. JSON GENERATE general,run_ml.at:532,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: ALL ($COBCRUN_DIRECT ./prog)
1226,1226,run_ml.at:589: 1226. JSON GENERATE SUPPRESS,run_ml.at:589,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1227,1227,run_ml.at:628: 1227. JSON GENERATE exceptions,run_ml.at:628,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: JSON-CODE ($COBCRUN_DIRECT ./prog)
1228,1228,run_ml.at:693: 1228. JSON GENERATE record selection,run_ml.at:693,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1229,1229,run_ml.at:737: 1229. JSON GENERATE trimming,run_ml.at:737,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC VPP99: ScalingPDeferred ($COBCRUN_DIRECT ./prog)
1230,1230,run_ml.at:837: 1230. JSON DPC-IN-DATA directive,run_ml.at:837,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1231,1231,run_ml.at:868: 1231. JSON dpc-in-data config option,run_ml.at:868,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fdpc-in-data=none prog.cob
1232,1232,data_binary.at:23: 1232. BINARY: 2-4-8 big-endian,data_binary.at:23,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fbinary-size=2-4-8 \
1233,1233,data_binary.at:205: 1233. BINARY: 2-4-8 native,data_binary.at:205,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fbinary-size=2-4-8 \
1234,1234,data_binary.at:393: 1234. BINARY: 1-2-4-8 big-endian,data_binary.at:393,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fbinary-size=1-2-4-8 \
1235,1235,data_binary.at:575: 1235. BINARY: 1-2-4-8 native,data_binary.at:575,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fbinary-size=1-2-4-8 \
1236,1236,data_binary.at:763: 1236. BINARY: 1--8 big-endian,data_binary.at:763,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fbinary-size=1--8 \
1237,1237,data_binary.at:945: 1237. BINARY: 1--8 native,data_binary.at:945,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fbinary-size=1--8 \
1238,1238,data_binary.at:1133: 1238. BINARY: full-print,data_binary.at:1133,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fbinary-size=1--8 \
1239,1239,data_binary.at:1185: 1239. BINARY: 64bit unsigned compare,data_binary.at:1185,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1240,1240,data_binary.at:1215: 1240. BINARY: 64bit unsigned arithmetic notrunc,data_binary.at:1215,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fnotrunc prog.cob
1241,1241,data_binary.at:1242: 1241. BINARY: 64bit signed negative constant range,data_binary.at:1242,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fnotrunc prog.cob
1242,1242,COMP-4 Truncate,data_binary.at:1262,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1243,1243,data_binary.at:1323: 1243. COMP-4 No Truncate,data_binary.at:1323,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -w -fnotrunc prog.cob
1244,1244,data_binary.at:1409: 1244. MOVE DISPLAY to BINARY,data_binary.at:1409,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE BINARY-INT ($COBCRUN_DIRECT ./prog)
1245,1245,data_binary.at:1595: 1245. MOVE PACKED-DECIMAL to BINARY,data_binary.at:1595,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE BINARY-INT ($COBCRUN_DIRECT ./prog)
1246,1246,data_binary.at:1781: 1246. MOVE BINARY to PACKED-DECIMAL,data_binary.at:1781,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE BINARY-INT ($COBCRUN_DIRECT ./prog)
1247,1247,data_binary.at:1961: 1247. MOVE BINARY to BINARY,data_binary.at:1961,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE BINARY-INT ($COBCRUN_DIRECT ./prog)
1248,1248,data_binary.at:2143: 1248. PPP COMP-5,data_binary.at:2143,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC VPPP999: ScalingPDeferred ($COBCRUN_DIRECT ./prog)
1249,1249,arithmetic truncation with USAGE BINARY,data_binary.at:2217,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1250,1250,data_display.at:22: 1250. DISPLAY: Sign ASCII,data_display.at:22,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fsign=ascii prog.cob
1251,1251,data_display.at:81: 1251. DISPLAY: Sign ASCII (2),data_display.at:81,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fsign=ascii prog.cob
1252,1252,data_display.at:127: 1252. DISPLAY: Sign EBCDIC,data_display.at:127,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fsign=ebcdic prog.cob
1253,1253,data_display.at:172: 1253. DISPLAY: unsigned,data_display.at:172,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: a group MOVE is distributed across its leaves by write_field ($COBCRUN_DIRECT ./prog)
1254,1254,data_display.at:226: 1254. MOVE DISPLAY to DISPLAY,data_display.at:226,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE BINARY-INT ($COBCRUN_DIRECT ./prog)
1255,1255,data_display.at:408: 1255. PPP DISPLAY,data_display.at:408,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC VPPP999: ScalingPDeferred ($COBCRUN_DIRECT ./prog)
1256,1256,arithmetic truncation with USAGE DISPLAY,data_display.at:480,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
